Iteracion,Temperatura,Calidad,Fase
593800,0.000012,3775.419434,0
593900,0.000011,3540.002686,0
594000,0.000010,3386.185547,0
594100,0.000010,3386.185547,0
594200,0.000009,3802.298340,0
594300,0.000008,3386.185547,0
594400,0.000007,3289.825684,0
594500,0.000007,3386.185547,0
594600,0.000006,3525.242188,0
594700,0.000006,3802.298340,0
594800,0.000006,3386.185547,0
594900,0.000005,3386.185547,0
595000,0.000005,3406.303223,0
595100,0.000005,3525.242188,0
595200,0.000004,3586.999512,0
595300,0.000004,3505.124512,0
595400,0.000004,3289.825684,0
595500,0.000003,3525.242188,0
595600,0.000003,3586.999512,0
595700,0.000003,3386.185547,0
595800,0.000003,3386.185547,0
595900,0.000002,3406.303223,0
596000,0.000002,3822.416016,0
596100,0.000002,3386.185547,0
596200,0.000002,3386.185547,0
596300,0.000002,3406.303223,0
596400,0.000002,3540.002686,0
596500,0.000002,3386.185547,0
596600,0.000001,3386.185547,0
596700,0.000001,3505.124512,0
596800,0.000001,3386.185547,0
596900,0.000001,3386.185547,0
597000,0.000001,3136.008301,0
597100,0.000001,3386.185547,0
597200,0.000001,3386.185547,0
597300,0.000001,3540.002686,0
597400,0.000001,3586.999512,0
597500,0.000001,3822.416016,0
597600,0.000001,3505.124512,0
597700,0.000001,3802.298340,0
597800,0.000001,3505.124512,0
597900,0.000001,3386.185547,0
598000,0.000000,3386.185547,0
598100,0.000000,3289.825684,0
598200,0.000000,3289.825684,0
598300,0.000000,3289.825684,0
598400,0.000000,3505.124512,0
598500,0.000000,3540.002686,0
598600,0.000000,3540.002686,0
598700,0.000000,3386.185547,0
598800,0.000000,3775.419434,0
598900,0.000000,3386.185547,0
599000,0.000000,3386.185547,0
599100,0.000000,3386.185547,0
599200,0.000000,3775.419434,0
599300,0.000000,3136.008301,0
599400,0.000000,3822.416016,0
599500,0.000000,3386.185303,0
599600,0.000000,3386.185303,0
599700,0.000000,3586.999512,0
599800,0.000000,3136.008301,0
599900,0.000000,3386.185303,0
600000,0.000000,3386.185547,0
600100,0.000000,3386.185303,0
600200,0.000000,3386.185303,0
600300,0.000000,3540.002441,0
600400,0.000000,3386.185303,0
600500,0.000000,3586.999512,0
600600,0.000000,3822.416016,0
600700,0.000000,3386.185303,0
600800,0.000000,3136.008301,0
600900,0.000000,3552.121094,0
601000,0.000000,3775.419189,0
601100,0.000000,3822.416016,0
601200,0.000000,3540.002441,0
601300,0.000000,3289.825439,0
601400,0.000000,3386.185303,0
601500,0.000000,3802.298340,0
601600,0.000000,3386.185303,0
601700,0.000000,3775.419189,0
601800,0.000000,3505.124268,0
601900,0.000000,3386.185303,0
602000,0.000000,3289.825439,0
602100,0.000000,3386.185303,0
602200,0.000000,3386.185303,0
602300,0.000000,3586.999512,0
602400,0.000000,3386.185303,0
602500,0.000000,3525.242188,0
602600,0.000000,3386.185303,0
602700,0.000000,3386.185303,0
602800,0.000000,3386.185303,0
602900,0.000000,3398.422852,1
603000,154.000000,3444.831543,0
603100,141.680008,3266.262207,0
603200,130.345612,3266.262207,0
603300,119.917961,3263.242676,0
603400,110.324524,3266.262207,0
603500,101.498566,3266.262207,0
603600,93.378685,3263.242676,0
603700,85.908394,3266.262207,0
603800,79.035721,3266.262207,0
603900,79.035721,3266.262207,0
604000,72.712868,3266.262207,0
604100,66.895836,3266.262207,0
604200,61.544170,3079.256836,0
604300,56.620636,3266.262207,0
604400,52.090984,3266.262207,0
604500,47.923706,3263.242676,0
604600,44.089809,3266.262207,0
604700,40.562626,3266.262207,0
604800,37.317616,3266.262207,0
604900,34.332207,3266.262207,0
605000,31.585630,3266.262207,0
605100,29.058781,3266.262207,0
605200,26.734079,3079.256836,0
605300,24.595354,3266.262207,0
605400,24.595354,3266.262207,0
605500,22.627726,3263.242676,0
605600,20.817509,3266.262207,0
605700,19.152109,3263.242676,0
605800,17.619940,3266.262207,0
605900,16.210344,3266.262207,0
606000,14.913517,3266.262207,0
606100,13.720436,3266.262207,0
606200,12.622802,3266.262207,0
606300,11.612978,3079.256836,0
606400,10.683940,3266.262207,0
606500,9.829225,3263.242676,0
606600,9.042887,3655.496094,0
606700,8.319456,3266.262207,0
606800,7.653900,3266.262207,0
606900,7.653900,3266.262207,0
607000,7.041588,3266.262207,0
607100,6.478261,3266.262207,0
607200,5.960000,3266.262207,0
607300,5.483200,3263.242676,0
607400,5.044544,3079.256836,0
607500,4.640981,3266.262207,0
607600,4.269702,3079.256836,0
607700,3.928126,3266.262207,0
607800,3.613876,3266.262207,0
607900,3.324766,3079.256836,0
608000,3.058785,3266.262207,0
608100,2.814082,3079.256836,0
608200,2.588956,3079.256836,0
608300,2.381840,3263.242676,0
608400,2.191292,3266.262207,0
608500,2.191292,3079.256836,0
608600,2.015989,3266.262207,0
608700,1.854710,3266.262207,0
608800,1.706333,3266.262207,0
608900,1.569826,3263.242676,0
609000,1.444240,3263.242676,0
609100,1.328701,3266.262207,0
609200,1.222405,3266.262207,0
609300,1.124613,2930.689453,0
609400,1.034644,3117.695312,0
609500,0.951872,3117.695312,0
609600,0.875722,2930.689453,0
609700,0.805665,3117.695312,0
609800,0.741211,3117.695312,0
609900,0.681915,3117.695312,0
610000,0.681915,2930.689453,0
610100,0.627361,3117.695312,0
610200,0.577173,2930.689453,0
610300,0.530999,3117.695312,0
610400,0.488519,3117.695312,0
610500,0.449437,3117.695312,0
610600,0.413482,3117.695312,0
610700,0.380404,3117.695312,0
610800,0.349971,3114.675781,0
610900,0.321974,3117.695312,0
611000,0.296216,3117.695312,0
611100,0.272519,2930.689453,0
611200,0.250717,3117.695312,0
611300,0.230660,3117.695312,0
611400,0.212207,3117.695312,0
611500,0.212207,3117.695312,0
611600,0.195230,3117.695312,0
611700,0.179612,3117.695312,0
611800,0.165243,3117.695312,0
611900,0.152024,3117.695312,0
612000,0.139862,2930.689453,0
612100,0.128673,3117.695312,0
612200,0.118379,3114.675781,0
612300,0.108909,3114.675781,0
612400,0.100196,3117.695312,0
612500,0.092180,3117.695312,0
612600,0.084806,3117.695312,0
612700,0.078021,3117.695312,0
612800,0.071780,3117.695312,0
612900,0.066037,3117.695312,0
613000,0.066037,2930.689453,0
613100,0.060754,3117.695312,0
613200,0.055894,3117.695312,0
613300,0.051422,3117.695312,0
613400,0.047309,3117.695312,0
613500,0.043524,3117.695312,0
613600,0.040042,3114.675781,0
613700,0.036839,3117.695312,0
613800,0.033892,3117.695312,0
613900,0.031180,3117.695312,0
614000,0.028686,3117.695312,0
614100,0.026391,3117.695312,0
614200,0.024280,3117.695312,0
614300,0.022337,3117.695312,0
614400,0.020550,3117.695312,0
614500,0.018906,3117.695312,0
614600,0.018906,3117.695312,0
614700,0.017394,3117.695312,0
614800,0.016002,3117.695312,0
614900,0.014722,3114.675781,0
615000,0.013544,3117.695312,0
615100,0.012461,3117.695312,0
615200,0.011464,3117.695312,0
615300,0.010547,3117.695312,0
615400,0.009703,3117.695312,0
615500,0.008927,3117.695312,0
615600,0.008213,3117.695312,0
615700,0.007556,3117.695312,0
615800,0.006951,2930.689453,0
615900,0.006395,3117.695312,0
616000,0.005884,3117.695312,0
616100,0.005884,3117.695312,0
616200,0.005413,2930.689453,0
616300,0.004980,3117.695312,0
616400,0.004581,3117.695312,0
616500,0.004215,3117.695312,0
616600,0.003878,3117.695312,0
616700,0.003567,2930.689453,0
616800,0.003282,3117.695312,0
616900,0.003020,3117.695312,0
617000,0.002778,3117.695312,0
617100,0.002556,3117.695312,0
617200,0.002351,3114.675781,0
617300,0.002163,3117.695312,0
617400,0.001990,3117.695312,0
617500,0.001831,3117.695312,0
617600,0.001831,3117.695312,0
617700,0.001684,3117.695312,0
617800,0.001550,3117.695312,0
617900,0.001426,3117.695312,0
618000,0.001312,3117.695312,0
618100,0.001207,3117.695312,0
618200,0.001110,3117.695312,0
618300,0.001021,3117.695312,0
618400,0.000940,2930.689453,0
618500,0.000864,3114.675781,0
618600,0.000795,3117.695312,0
618700,0.000732,3117.695312,0
618800,0.000673,3117.695312,0
618900,0.000619,3114.675781,0
619000,0.000570,3117.695312,0
619100,0.000524,3114.675781,0
619200,0.000524,2930.689453,0
619300,0.000482,3117.695312,0
619400,0.000444,3117.695312,0
619500,0.000408,3117.695312,0
619600,0.000376,3114.675781,0
619700,0.000345,3117.695312,0
619800,0.000318,3117.695312,0
619900,0.000292,3117.695312,0
620000,0.000269,3114.675781,0
620100,0.000247,2930.689453,0
620200,0.000228,3117.695312,0
620300,0.000209,3117.695312,0
620400,0.000193,2930.689453,0
620500,0.000177,3117.695312,0
620600,0.000163,3117.695312,0
620700,0.000163,2930.689453,0
620800,0.000150,3117.695312,0
620900,0.000138,3117.695312,0
621000,0.000127,2930.689453,0
621100,0.000117,3117.695312,0
621200,0.000108,3117.695312,0
621300,0.000099,3117.695312,0
621400,0.000091,3117.695312,0
621500,0.000084,3117.695312,0
621600,0.000077,3114.675781,0
621700,0.000071,3114.675781,0
621800,0.000065,3114.675781,0
621900,0.000060,3117.695312,0
622000,0.000055,3117.695312,0
622100,0.000051,3114.675781,0
622200,0.000051,3117.695312,0
622300,0.000047,3117.695312,0
622400,0.000043,3117.695312,0
622500,0.000040,3117.695312,0
622600,0.000036,3117.695312,0
622700,0.000033,3117.695312,0
622800,0.000031,3117.695312,0
622900,0.000028,3117.695312,0
623000,0.000026,3117.695312,0
623100,0.000024,3114.675781,0
623200,0.000022,3117.695312,0
623300,0.000020,3114.675781,0
623400,0.000019,3117.695312,0
623500,0.000017,2930.689453,0
623600,0.000016,3117.695312,0
623700,0.000016,3117.695312,0
623800,0.000015,3117.695312,0
623900,0.000013,2930.689453,0
624000,0.000012,3117.695312,0
624100,0.000011,2930.689453,0
624200,0.000010,3117.695312,0
624300,0.000010,3117.695312,0
624400,0.000009,3117.695312,0
624500,0.000008,2930.689453,0
624600,0.000007,3114.675781,0
624700,0.000007,3117.695312,0
624800,0.000006,2930.689453,0
624900,0.000006,3114.675781,0
625000,0.000005,3117.695312,0
625100,0.000005,3114.675781,0
625200,0.000005,3114.675781,0
625300,0.000005,2930.689453,0
625400,0.000004,3117.695312,0
625500,0.000004,2930.689453,0
625600,0.000004,2930.689453,0
625700,0.000003,3117.695312,0
625800,0.000003,3117.695312,0
625900,0.000003,3117.695312,0
626000,0.000003,3117.695312,0
626100,0.000002,3117.695312,0
626200,0.000002,3114.675781,0
626300,0.000002,3117.695312,0
626400,0.000002,3114.675781,0
626500,0.000002,3117.695312,0
626600,0.000002,2930.689453,0
626700,0.000001,3117.695312,0
626800,0.000001,2930.689453,0
626900,0.000001,3117.695312,0
627000,0.000001,3117.695312,0
627100,0.000001,2930.689453,0
627200,0.000001,3117.695312,0
627300,0.000001,3117.695312,0
627400,0.000001,3117.695312,0
627500,0.000001,3117.695312,0
627600,0.000001,2930.689453,0
627700,0.000001,3114.675781,0
627800,0.000001,3117.695312,0
627900,0.000001,2930.689453,0
628000,0.000001,3114.675781,0
628100,0.000000,2930.689453,0
628200,0.000000,3117.695312,0
628300,0.000000,3117.695312,0
628400,0.000000,3117.695312,0
628500,0.000000,3117.695312,0
628600,0.000000,3117.695312,0
628700,0.000000,3117.695312,0
628800,0.000000,3117.695312,0
628900,0.000000,3117.695312,0
629000,0.000000,3117.695312,0
629100,0.000000,2930.689453,0
629200,0.000000,3117.695312,0
629300,0.000000,3117.695312,0
629400,0.000000,3114.675781,0
629500,0.000000,2930.689453,0
629600,0.000000,3117.695312,0
629700,0.000000,3117.695312,0
629800,0.000000,3117.695312,0
629900,0.000000,3117.695312,0
630000,0.000000,3117.695312,0
630100,0.000000,2930.689453,0
630200,0.000000,2930.689453,0
630300,0.000000,3114.675781,0
630400,0.000000,3117.695312,0
630500,0.000000,3114.675781,0
630600,0.000000,3117.695312,0
630700,0.000000,3117.695312,0
630800,0.000000,2930.689453,0
630900,0.000000,3117.695312,0
631000,0.000000,2930.689453,0
631100,0.000000,3117.695312,0
631200,0.000000,3117.695312,0
631300,0.000000,3117.695312,0
631400,0.000000,3117.695312,0
631500,0.000000,3117.695312,0
631600,0.000000,3117.695312,0
631700,0.000000,3114.675781,0
631800,0.000000,3117.695312,0
631900,0.000000,3117.695312,0
632000,0.000000,3114.675781,0
632100,0.000000,3117.695312,0
632200,0.000000,3117.695312,0
632300,0.000000,3117.695312,0
632400,0.000000,3117.695312,0
632500,0.000000,3117.695312,0
632600,0.000000,2930.689453,0
632700,0.000000,3117.695312,0
632800,0.000000,3117.695312,0
632900,0.000000,3117.695312,0
633000,0.000000,3114.675781,0
633100,154.000000,4035.022949,0
633200,154.000000,3728.892822,0
633300,141.680008,4202.838379,0
633400,130.345612,4202.837891,0
633500,119.917961,3999.187500,0
633600,110.324524,4202.837891,0
633700,101.498566,4202.837891,0
633800,93.378685,3728.893066,0
633900,85.908394,4202.837891,0
634000,79.035721,4202.837891,0
634100,72.712868,3561.077637,0
634200,66.895836,3728.892822,0
634300,61.544170,4202.837891,0
634400,56.620636,3728.892822,0
634500,52.090984,3561.077637,0
634600,47.923706,4202.837891,0
634700,47.923706,4202.838379,0
634800,44.089809,3979.069824,0
634900,40.562626,4202.837891,0
635000,37.317616,3728.892578,0
635100,34.332207,4202.837891,0
635200,31.585630,3728.892822,0
635300,29.058781,3728.892822,0
635400,26.734079,4202.837891,0
635500,24.595354,4202.837891,0
635600,22.627726,4202.838379,0
635700,20.817509,4202.838379,0
635800,19.152109,4202.837891,0
635900,17.619940,4202.838379,0
636000,16.210344,3728.892822,0
636100,14.913517,4202.837891,0
636200,14.913517,4202.837891,0
636300,13.720436,4202.837891,0
636400,12.622802,4202.837891,0
636500,11.612978,4202.838379,0
636600,10.683940,4202.837891,0
636700,9.829225,4202.838379,0
636800,9.042887,4202.838379,0
636900,8.319456,3728.892822,0
637000,7.653900,3728.892578,0
637100,7.041588,3561.077637,0
637200,6.478261,4202.837891,0
637300,5.960000,4202.838379,0
637400,5.483200,3728.892822,0
637500,5.044544,3728.893066,0
637600,4.640981,3728.892822,0
637700,4.269702,4202.837891,0
637800,4.269702,4202.837891,0
637900,3.928126,3728.892822,0
638000,3.613876,3728.892822,0
638100,3.324766,4202.838379,0
638200,3.058785,4202.837891,0
638300,2.814082,3728.892822,0
638400,2.588956,3728.893066,0
638500,2.381840,3728.892822,0
638600,2.191292,4202.837891,0
638700,2.015989,4202.837891,0
638800,1.854710,4202.838379,0
638900,1.706333,4202.838379,0
639000,1.569826,4202.838379,0
639100,1.444240,4202.837891,0
639200,1.328701,3728.893066,0
639300,1.328701,4202.837891,0
639400,1.222405,4202.837891,0
639500,1.124613,3561.077637,0
639600,1.034644,3728.892822,0
639700,0.951872,4202.837891,0
639800,0.875722,3728.892822,0
639900,0.805665,4202.837891,0
640000,0.741211,3999.187744,0
640100,0.681915,3728.892822,0
640200,0.627361,4202.837891,0
640300,0.577173,4017.093994,0
640400,0.530999,4202.837891,0
640500,0.488519,3728.892822,0
640600,0.449437,3728.892822,0
640700,0.413482,4202.838379,0
640800,0.413482,3728.892822,0
640900,0.380404,3728.892822,0
641000,0.349971,4202.837891,0
641100,0.321974,4202.837891,0
641200,0.296216,4202.837891,0
641300,0.272519,3999.187744,0
641400,0.250717,3728.892822,0
641500,0.230660,4202.838379,0
641600,0.212207,3728.892822,0
641700,0.195230,3728.892822,0
641800,0.179612,4202.837891,0
641900,0.165243,3728.892822,0
642000,0.152024,3728.892822,0
642100,0.139862,3728.892822,0
642200,0.128673,4202.837891,0
642300,0.118379,4202.838379,0
642400,0.118379,3728.892578,0
642500,0.108909,3728.892822,0
642600,0.100196,3728.892822,0
642700,0.092180,4202.837891,0
642800,0.084806,3728.892822,0
642900,0.078021,3529.946777,0
643000,0.071780,4202.838379,0
643100,0.066037,3728.892578,0
643200,0.060754,4202.838379,0
643300,0.055894,3999.187500,0
643400,0.051422,4202.837891,0
643500,0.047309,3728.893066,0
643600,0.043524,3728.892822,0
643700,0.040042,4202.837891,0
643800,0.036839,3728.893066,0
643900,0.036839,4202.837891,0
644000,0.033892,4202.837891,0
644100,0.031180,3728.892822,0
644200,0.028686,4202.837891,0
644300,0.026391,3728.892578,0
644400,0.024280,3728.892822,0
644500,0.022337,4202.837891,0
644600,0.020550,3999.187744,0
644700,0.018906,4202.837891,0
644800,0.017394,4202.837891,0
644900,0.016002,3728.892822,0
645000,0.014722,4202.837891,0
645100,0.013544,4202.837891,0
645200,0.012461,3728.892822,0
645300,0.011464,3728.892822,0
645400,0.011464,4202.838379,0
645500,0.010547,4202.837891,0
645600,0.009703,3999.187744,0
645700,0.008927,4202.837891,0
645800,0.008213,4202.837891,0
645900,0.007556,3728.892822,0
646000,0.006951,3728.892578,0
646100,0.006395,3728.892822,0
646200,0.005884,3728.892822,0
646300,0.005413,4202.838379,0
646400,0.004980,4202.837891,0
646500,0.004581,4003.892090,0
646600,0.004215,4202.837891,0
646700,0.003878,3728.892578,0
646800,0.003567,3728.892822,0
646900,0.003567,4202.837891,0
647000,0.003282,3728.892578,0
647100,0.003020,4202.838379,0
647200,0.002778,4202.837891,0
647300,0.002556,4202.837891,0
647400,0.002351,4202.837891,0
647500,0.002163,4202.837891,0
647600,0.001990,3728.892822,0
647700,0.001831,4202.837891,0
647800,0.001684,3728.893066,0
647900,0.001550,3728.892822,0
648000,0.001426,3561.077637,0
648100,0.001312,4202.837891,0
648200,0.001207,4202.837891,0
648300,0.001110,4202.837891,0
648400,0.001021,4202.837891,0
648500,0.001021,4202.838379,0
648600,0.000940,3728.892822,0
648700,0.000864,3728.892822,0
648800,0.000795,3728.892822,0
648900,0.000732,3728.892822,0
649000,0.000673,4202.837891,0
649100,0.000619,4202.837891,0
649200,0.000570,3728.892822,0
649300,0.000524,4202.837891,0
649400,0.000482,4202.837891,0
649500,0.000444,4202.838379,0
649600,0.000408,3728.892578,0
649700,0.000376,3728.892822,0
649800,0.000345,4202.838379,0
649900,0.000318,4202.837891,0
650000,0.000318,3728.892822,0
650100,0.000292,4202.837891,0
650200,0.000269,4202.837891,0
650300,0.000247,4202.837891,0
650400,0.000228,3728.892578,0
650500,0.000209,4202.837891,0
650600,0.000193,3728.892822,0
650700,0.000177,4202.837891,0
650800,0.000163,4202.837891,0
650900,0.000150,4202.838379,0
651000,0.000138,4202.837891,0
651100,0.000127,4202.837891,0
651200,0.000117,4202.837891,0
651300,0.000108,4202.837891,0
651400,0.000099,3728.892822,0
651500,0.000099,4202.837891,0
651600,0.000091,4202.837891,0
651700,0.000084,3728.892822,0
651800,0.000077,4202.838379,0
651900,0.000071,3728.892822,0
652000,0.000065,4202.837891,0
652100,0.000060,4202.837891,0
652200,0.000055,4202.838379,0
652300,0.000051,3728.892822,0
652400,0.000047,4202.837891,0
652500,0.000043,4202.838379,0
652600,0.000040,4202.837891,0
652700,0.000036,3728.892822,0
652800,0.000033,4202.838379,0
652900,0.000031,4202.837891,0
653000,0.000028,4202.837891,0
653100,0.000028,4202.838379,0
653200,0.000026,4202.837891,0
653300,0.000024,4202.837891,0
653400,0.000022,3728.893066,0
653500,0.000020,4202.837891,0
653600,0.000019,4202.837891,0
653700,0.000017,3728.892822,0
653800,0.000016,4202.837891,0
653900,0.000015,4202.837891,0
654000,0.000013,3728.892822,0
654100,0.000012,3728.892822,0
654200,0.000011,4202.837891,0
654300,0.000010,4202.837891,0
654400,0.000010,3728.892822,0
654500,0.000009,3728.892822,0
654600,0.000009,3728.893066,0
654700,0.000008,4202.837891,0
654800,0.000007,3728.893066,0
654900,0.000007,3728.893066,0
655000,0.000006,4202.837891,0
655100,0.000006,3728.892578,0
655200,0.000005,3728.892822,0
655300,0.000005,4202.837891,0
655400,0.000005,4202.837891,0
655500,0.000004,4202.837891,0
655600,0.000004,4202.837891,0
655700,0.000004,3728.892822,0
655800,0.000003,3728.892822,0
